id,label,cluster
DB04473,ALPHA-L-FUCOSE,240
DB01356,LITHANE,0
DB03828,RU78299,46
DB07052,5'-S-ETHYL-5'-THIOADENOSINE,628
DB07379,(2S)-2-({6-[(3-AMINO-5-CHLOROPHENYL)AMINO]-9-ISOPROPYL-9H-PURIN-2-YL}AMINO)-3-METHYLBUTAN-1-OL,520
DB02767,3-HYDROXY-MYRISTIC ACID,323
DB11799,BIKTARVY,0
DB11772,PILARALISIB,383
DB08539,"3-CYCLOPROPYL-5-PHENYL-N-(PYRIDIN-3-YLMETHYL)PYRAZOLO[1,5-A]PYRIMIDIN-7-AMINE",364
DB01271,ELAPRASE,396
DB00972,ASTELIN,231
DB08143,"5-CHLORO-THIOPHENE-2-CARBOXYLIC ACID ((3S,4S)-4-FLUORO- 1-{[2-FLUORO-4-(2-OXO-2H-PYRIDIN-1-YL)-PHENYLCARBAMOYL]-METHYL}-PYRROLIDIN-3-YL)-AMIDE",319
DB03909,"ADENOSINE-5'-[BETA, GAMMA-METHYLENE]TRIPHOSPHATE",494
DB00833,CECLOR,0
DB06191,ZOSUQUIDAR,630
DB00579,SANOREX,569
DB02278,"7,8-DIHYDRO-7,7-DIMETHYL-6-HYDROXYPTERIN",113
DB05461,OPC-28326,349
DB00408,XYLAC,0
DB02049,2-{4-[4-(4-CHLORO-PHENOXY)-BENZENESULFONYL]-TETRAHYDRO-PYRAN-4-YL}-N-HYDROXY-ACETAMIDE,258
DB01997,3-BROMO-7-NITROINDAZOLE,51
DB02135,"4-{2,6,8-TRIOXO-9-[(2R,3S,4R)-2,3,4,5-TETRAHYDROXYPENTYL]-1,2,3,6,8,9-HEXAHYDRO-7H-PURIN-7-YL}BUTYL DIHYDROGEN PHOSPHATE",522
DB02007,ALPHA-D-GLUCOSE 6-PHOSPHATE,330
DB07102,(2S)-2-AMINO-5-OXO-5-[(4-PHENYLMETHOXYPHENYL)AMINO]PENTANOIC ACID,392
DB01001,DUONEB,357
DB01284,CORTROSYN,1
DB02750,S-(METHYLMERCURY)-L-CYSTEINE,438
DB13829,CALCIUM SILICATE,0
DB00085,ZYPANAX,0
DB02042,2-(2-{2-[2-(2-METHOXY-ETHOXY)-ETHOXY]-ETHOXY}-ETHOXY)-ETHANOL,338
DB07341,"OCTYL 3-AMINO-3-DEOXY-2-O-(2,6-DIDEOXY-ALPHA-L-LYXO-HEXOPYRANOSYL)-BETA-D-GALACTOPYRANOSIDE",309
DB09352,PAREMYD,0
DB04363,MESOBILIVERDIN IV ALPHA,630
DB01962,PHOSPHONOTYROSINE,372
DB00990,AROMASIN,473
DB01262,DACOGEN,0
DB07716,"(4Z)-2,8:7,12:11,15:14,18:17,22-PENTAANHYDRO-4,5,6,9,10,13,19,20,21-NONADEOXY-D-ARABINO-D-ALLO-D-ALLO-DOCOSA-4,9,20-TRIENITOL",317
DB06272,MAXACALCITOL,0
DB09331,DARZALEX,396
DB04422,2-AMINO-4-MERCAPTO-BUTYRIC ACID,243
DB08868,GILENYA,0
DB07757,"(9AS)-4-BROMO-9A-BUTYL-7-HYDROXY-1,2,9,9A-TETRAHYDRO-3H-FLUOREN-3-ONE",215
DB05521,INCIVO,0
DB04350,ARGADIN,284
DB03790,S-DIOXYMETHIONINE,243
DB12549,PYRAZOLOACRIDINE,0
DB08573,3-[(4-CHLOROANILINO)SULFONYL]THIOPHENE-2-CARBOXYLIC ACID,175
DB02497,L-ALPHA-GLYCEROPHOSPHORYLSERINE,92
DB07400,1-ETHOXYCARBONYL-D-PHE-PRO-2(4-AMINOBUTYL)HYDRAZINE,17
DB05996,GLEMBATUMUMAB VEDOTIN,396
DB01332,CEFIZOX,0
DB03870,"ARA-ALPHA(1,3)-XYL",261
DB00083,BOTOX,346
DB03813,2-DECENOYL N-ACETYL CYSTEAMINE,337
DB07592,(1R)-2-METHYL-1-(PHENYLMETHYL)PROPYL[(1S)-1-FORMYLPENTYL]CARBAMATE,128
DB03915,2-AMINO-3-KETOBUTYRIC ACID,243
DB04875,PRALNACASAN,355
DB00922,LEVOSIMENDAN,0
DB13411,LOFEPRAMINE,0
DB07358,"2-AMINO-N-(4-METHYL-1,3-THIAZOL-2-YL)-5-[(4-METHYL-4H-1,2,4-TRIAZOL-3-YL)SULFANYL]BENZAMIDE",568
DB12361,PICLOZOTAN,0
DB12334,MILATAXEL,121
DB03509,2-(4-CHLOROPHENYL)-5-QUINOXALINECARBOXAMIDE,541
DB00235,MILRINONE,445
DB08767,2-(4-METHOXYPHENYL)ACETAMIDE,357
DB07564,"6-AMINO-2-[(2-MORPHOLIN-4-YLETHYL)AMINO]-3,7-DIHYDRO-8H-IMIDAZO[4,5-G]QUINAZOLIN-8-ONE",400
DB00117,PROSOL,438
DB12873,DIANHYDROGALACTITOL,0
DB06460,ENRASENTAN,630
DB08872,HORIZANT,335
DB01131,MALARONE,0
DB06157,ISTAROXIME,496
DB00612,ZIAC,0
DB11840,DALOTUZUMAB,0
DB01708,PRASTERA,0
DB03490,"3-PYRIDIN-4-YL-2,4-DIHYDRO-INDENO[1,2-.C.]PYRAZOLE",360
DB04138,"2,4-DINITRO,5-[BIS(2-BROMOETHYL)AMINO]-N-(2',3'-DIOXOPROPYL)BENZAMIDE",357
DB01977,6-(N-PHENYLCARBAMYL)-2-NAPHTHALENECARBOXAMIDINE,321
DB03495,"4,6-DIDEOXY-4-{[4,5,6-TRIHYDROXY-3-(HYDROXYMETHYL)CYCLOHEX-2-EN-1-YL]AMINO}-ALPHA-D-LYXO-HEXOPYRANOSYL-(1->4)-ALPHA-D-THREO-HEXOPYRANOSYL-(1->6)-ALPHA-L-THREO-HEXOPYRANOSE",338
DB07430,"(10R)-10-METHYL-3-(6-METHYLPYRIDIN-3-YL)-9,10,11,12-TETRAHYDRO-8H-[1,4]DIAZEPINO[5',6':4,5]THIENO[3,2-F]QUINOLIN-8-ONE",445
DB09056,AMOROLFINE,0
DB00714,APOKYN,0
DB06415,BLES,0
DB07299,4-METHYL-PENTANOIC ACID {1-[4-GUANIDINO-1-(THIAZOLE-2-CARBONYL)-BUTYLCARBAMOYL]-2-METHYL-PROPYL}-AMIDE,306
DB09256,TEGAFUR,0
DB13429,TOLONIDINE,0
DB03605,"(2S)-2-[(2,4-DICHLORO-BENZOYL)-(3-TRIFLUOROMETHYL-BENZYL)-AMINO]-3-PHENYL-PROPIONIC ACID",310
DB07197,4-BROMO-3-(CARBOXYMETHOXY)-5-(4-HYDROXYPHENYL)THIOPHENE-2-CARBOXYLIC ACID,37
DB01411,PRANLUKAST,0
DB06342,COLTUXIMAB RAVTANSINE,396
DB06945,N-HYDROXY-4-({4-[4-(TRIFLUOROMETHYL)PHENOXY]PHENYL}SULFONYL)TETRAHYDRO-2H-PYRAN-4-CARBOXAMIDE,257
DB07312,"2,5-DICHLORO-N-(5-CHLORO-1,3-BENZOXAZOL-2-YL)BENZENESULFONAMIDE",167
DB01167,ONMEL,0
DB08865,XALKORI,0
DB00888,VALCHLOR,374
DB04144,"CIS-[4,5-BIS-(4-CHLOROPHENYL)-2-(2-ISOPROPOXY-4-METHOXYPHENYL)-4,5-DIHYD ROIMIDAZOL-1-YL]-PIPERAZIN-1-YL-METHANONE",13
DB04620,CYCLOLEUCINE,243
DB05164,CMLVAX100,396
DB00592,PIPERAZINE,546
DB12401,BROMPERIDOL,0
DB08712,11-[(MERCAPTOCARBONYL)OXY]UNDECANOIC ACID,311
DB02035,1-HEXADECYLSULFONYL FLUORIDE,630
DB12697,METHYLSELENOCYSTEINE,0
DB09026,RASILEZ,438
DB13650,ALOGLUTAMOL,0
DB12731,DAPORINAD,349
DB03812,"3-{2,6,8-TRIOXO-9-[(2S,3R,4R)-2,3,4,5-TETRAHYDROXYPENTYL]-1,2,3,6,8,9-HEXAHYDRO-7H-PURIN-7-YL}PROPYL DIHYDROGEN PHOSPHATE",522
DB01269,VECTIBIX,396
DB07017,"(5S)-2-{[(1S)-1-(4-FLUOROPHENYL)ETHYL]AMINO}-5-(1-HYDROXY-1-METHYLETHYL)-5-METHYL-1,3-THIAZOL-4(5H)-ONE",325
DB12213,ETARACIZUMAB,0
DB13501,BENDAZAC,0
DB00550,PROPYL-THYRACIL,499
DB13615,MEPACT,0
DB13567,DESASPIDIN,0
DB08059,"(1S,6BR,9AS,11R,11BR)-9A,11B-DIMETHYL-1-[(METHYLOXY)METHYL]-3,6,9-TRIOXO-1,6,6B,7,8,9,9A,10,11,11B-DECAHYDRO-3H-FURO[4,3,2-DE]INDENO[4,5-H][2]BENZOPYRAN-11-YL ACETATE",496
DB08997,DEXETIMIDE,0
DB02411,"2-(11-{2-[BENZENESULFONYL-(3-METHYL-BUTYL)-AMINO]-1-HYDROXY-ETHYL}-6,9-DIOXO-2-OXA-7,10-DIAZA-BICYCLO[11.2.2]HEPTADECA-1(16),13(17),14-TRIEN-8-YL)-ACETAMIDE, INHIBITOR 2",3
DB06848,"1-(1'-{[3-(METHYLSULFANYL)-2-BENZOTHIOPHEN-1-YL]CARBONYL}SPIRO[1-BENZOFURAN-3,4'-PIPERIDIN]-5-YL)METHANAMINE",576
DB00547,TOPICORT,486
DB04817,METAMIZOLE,0
DB04859,ZANAPEZIL,458
DB00275,AZOR,182
DB00722,QBRELIS,356
DB06243,VANIQA,280
DB13625,CARBUTEROL,0
DB12832,PREDNIMUSTINE,0
DB01281,ORENCIA,0
DB00059,ONCASPAR,396
DB01815,NZ-(DICARBOXYMETHYL)LYSINE,243
DB02540,"(10S)-10-FORMYL-5,8,10-TRIDEAZAFOLIC ACID",388
DB09351,LEVOBETAXOLOL,479
DB00953,MAXALT,0
DB13234,PROPANIDID,0
DB08382,GOSOGLIPTIN,33
DB12034,GANTENERUMAB,0
DB04616,TACRINE(8)-4-AMINOQUINOLINE,432
DB08491,N-HYDROXY-2-[4-(4-PHENOXY-BENZENESULFONYL)-TETRAHYDRO-PYRAN-4-YL]-ACETAMIDE,257
DB07216,"(11S)-8-CHLORO-11-[1-(METHYLSULFONYL)PIPERIDIN-4-YL]-6-PIPERAZIN-1-YL-11H-BENZO[5,6]CYCLOHEPTA[1,2-B]PYRIDINE",630
DB07081,"(2R)-4-[(8R)-8-METHYL-2-(TRIFLUOROMETHYL)-5,6-DIHYDRO[1,2,4]TRIAZOLO[1,5-A]PYRAZIN-7(8H)-YL]-4-OXO-1-(2,4,5-TRIFLUOROPHENYL)BUTAN-2-AMINE",40
DB09555,RYMED,0
DB07392,"2-CHLORO-4-ISOPROPYLAMINO-6-ETHYLAMINO -1,3,5-TRIAZINE",630
DB04789,XIZFLUS,113
DB00359,COPTIN TAB,187
DB08722,5-(7-(6-CHLORO-4-(5-HYDRO-4-METHYL-2-OXAZOLYL)PHENOXY)HEPTYL)-3-METHYL ISOXAZOLE,565
DB11857,SERIBANTUMAB,0
DB03456,N2-[(BENZYLOXY)CARBONYL]-N1-[(3S)-1-CYANOPYRROLIDIN-3-YL]-L-LEUCINAMIDE,371
DB13182,DAIDZEIN,0
DB04629,APLYRONINE A,621
DB07293,BENZYL (2-OXOPROPYL)CARBAMATE,357
DB08171,11-MERCAPTOUNDECANOIC ACID,311
DB01897,2-(2F-BENZOTHIAZOLYL)-5-STYRYL-3-(4F-PHTHALHYDRAZIDYL)TETRAZOLIUM CHLORIDE,541
DB04690,CAMPTOTHECIN,630
DB04894,VAPREOTIDE,0
DB00065,FLIXABI,396
DB00607,NAFCILLIN,0
DB01927,DUROQUINONE,338
DB04608,"9-HYDROXY-4-PHENYL-6H-PYRROLO[3,4-C]CARBAZOLE-1,3-DIONE",487
DB00060,REBIF,259
DB07535,2-AMINO-6-[2-(1H-INDOL-6-YL)ETHYL]PYRIMIDIN-4(3H)-ONE,174
DB03276,"4-[(10S,14S,18S)-18-(2-AMINO-2-OXOETHYL)-14-(1-NAPHTHYLMETHYL)-8,17,20-TRIOXO-7,16,19-TRIAZASPIRO[5.14]ICOS-11-EN-10-YL]BENZYLPHOSPHONIC ACID",449
DB07977,"3-({[3,5-DIFLUORO-3'-(TRIFLUOROMETHOXY)BIPHENYL-4-YL]AMINO}CARBONYL)THIOPHENE-2-CARBOXYLIC ACID",237
DB01775,DIHYDROXYACETONE,317
DB09321,NBB,0
DB12593,APAZIQUONE,0
DB09040,JUBLIA,248
DB03549,BIOTINYL P-NITROANILINE,620
DB13405,MEFRUSIDE,0
DB09564,RYZODEG,396
DB07700,"3-CARBOXAMIDO-1,3,5(10)-ESTRATRIEN-17(R)-SPIRO-2'(5',5'-DIMETHYL-6'OXO)TETRAHYDROPYRAN",496
DB07115,"N-(4-CHLOROBENZYL)-N-METHYLBENZENE-1,4-DISULFONAMIDE",167
DB08653,2-(1H-INDOL-3-YL)ETHANAMINE,487
DB00191,QSYMIA,0
DB08785,4-METHYL-2H-CHROMEN-2-ONE,528
DB00503,NORVIR,0
DB09369,POLYESTRADIOL PHOSPHATE,0
DB01767,HEMI-BABIM,100
DB02965,NDELTA-(N'-SULPHODIAMINOPHOSPHINYL)-L-ORNITHINE,243
DB02395,"3-HYDROXYMETHYL-5-AZIRIDINYL-1METHYL-2-[1H-INDOLE-4,7-DIONE]-PROPANOL",444
DB03393,"(3S,6S,9R,10R,11S,12S,13E,15E,18S,21S)-18-{(1E,3E,7S,8S)-9-[(2S,3R,4S,5S,6R,9S,11S)-9-ETHYL-4-HYDROXY-3,5,11-TRIMETHYL-8-OXO-1-OXA-7-AZASPIRO[5.5]UNDEC-2-YL]-8-HYDROXY-1,7-DIMETHYLNONA-1,3-DIENYL}-10,12-DIHYDROXY-3-(3-HYDROXYBENZYL)-6-ISOPROPYL-11-METHYL-",449
DB00784,PONSTAN,0
DB05097,LABETUZUMAB,396
DB08738,1-{3-OXO-3-[(2S)-2-(PYRROLIDIN-1-YLCARBONYL)PYRROLIDIN-1-YL]PROPYL}-3-PHENYLQUINOXALIN-2(1H)-ONE,383
DB11526,MASITINIB,0
DB03706,1-HYDROXY-2-S-GLUTATHIONYL-3-PARA-NITROPHENOXY-PROPANE,284
DB00049,ELITEK,379
DB00830,PHENMETRAZINE,0
DB08177,(E)-3-(5((5-(4-CHLOROPHENYL)FURAN-2-YL)METHYLENE)-4-OXO-2-THIOXOTHIAZOLIDIN-3-YL)PROPANOIC ACID,313
DB01329,CEFOPERAZONE,0
DB07008,"4-(1,3-BENZODIOXOL-5-YLOXY)-2-[4-(1H-IMIDAZOL-1-YL)PHENOXY]PYRIMIDINE",133
DB11529,MELENGESTROL,0
DB09211,LIMAPROST,322
DB07253,"N'-(5-CHLORO-1,3-BENZODIOXOL-4-YL)-N-(3-METHYLSULFONYLPHENYL)PYRIMIDINE-2,4-DIAMINE",630
DB06154,PERITRATE TAB 10MG,0
DB02897,ACETYLPHOSPHATE,512
DB09266,TECHNETIUM TC-99M TILMANOCEPT,0
DB01207,RIDOGREL,0
DB03924,"5,8-DI-AMINO-1,4-DIHYDROXY-ANTHRAQUINONE",590
DB01785,DIMETHYLALLYL DIPHOSPHATE,121
DB06873,"1-((2-HYDROXYETHOXY)METHYL)-5-(3-(BENZYLOXY)BENZYL)PYRIMIDINE-2,4(1H,3H)-DIONE",564
DB00989,EXELON,0
DB02084,CRA_17312,94
DB08940,KEBUZONE,0
DB03867,META-NITRO-TYROSINE,365
DB07393,"2-(2-PHENYL-3-PYRIDIN-2-YL-4,5,6,7-TETRAHYDRO-2H-ISOPHOSPHINDOL-1-YL)PYRIDINE",451
DB02181,2'-DEOXYGUANOSINE-5'-TRIPHOSPHATE,504
DB05319,OPORTUZUMAB MONATOX,396
DB11380,CAMBENDAZOLE,0
DB05382,MGK,630
DB12140,DILMAPIMOD,495
DB01136,COREG,474
DB03475,"1-[4-CARBOXY-2-(3-PENTYLAMINO)PHENYL]-5,5'-DI(HYDROXYMETHYL)PYRROLIDIN-2-ONE",192
DB11868,ETIRACETAM,0
DB02486,2-HYDROXYETHYL DISULFIDE,630
DB00477,LARGACTIL 25,588
DB06494,SUFUGOLIX,264
DB02892,L-2-AMINO-6-METHYLENE-PIMELIC ACID,243
DB00248,DOSTINEX,0
DB11904,FLUMATINIB,0
DB00849,METHYLPHENOBARBITAL,0
DB13435,ENDRALAZINE,0
DB08092,3-FLUORO-N-1H-INDOL-5-YL-5-MORPHOLIN-4-YLBENZAMIDE,66
DB08053,"1-CYCLOBUTYL-3-(3,4-DIMETHOXYPHENYL)-1H-PYRAZOLO[3,4-D]PYRIMIDIN-4-AMINE",44
DB02105,"3,5-DINITROCATECHOL",479
DB07425,SOBETIROME,198
DB13233,ALAPROCLATE,0
DB04246,CRA_23653,94
DB09303,REPATHA,0
DB13370,BROMISOVAL,0
DB04296,5-OXO-L-NORLEUCINE,243
DB02373,ADENOSINE MONOTUNGSTATE,608
DB03059,ACETOACETYL-COA,337
DB04092,APSTATIN,587
DB12339,RADEZOLID,182
DB11410,FENBENDAZOLE,0
DB04891,BECOCALCIDIOL,482
DB02579,ACRYLIC ACID,438
DB01280,ARRANON,0
DB02921,(SOUTH)-METHANOCARBA-THYMIDINE,619
DB07650,DECYL FORMATE,337
DB04679,H TYPE I TRISACCHARIDE,324
DB02383,TOLRESTAT,456
DB02526,CRA_10655,94
DB01668,NANAOMYCIN D,630
DB07068,"(4-{4-[(TERT-BUTOXYCARBONYL)AMINO]-2,2-BIS(ETHOXYCARBONYL)BUTYL}PHENYL)SULFAMIC ACID",335
DB13236,STIBOPHEN,0
DB00256,LYMECYCLINE,0
DB03534,3-[(ACETYL-METHYL-AMINO)-METHYL]-4-AMINO-N-METHYL-N-(1-METHYL-1H-INDOL-2-YLMETHYL)-BENZAMIDE,357
DB00467,ENOXACIN,0
DB01428,EAD,205
DB04356,9-DEAZAGUANINE,612
DB02402,"5-(4-METHOXYPHENOXY)-2,4-QUINAZOLINEDIAMINE",536
DB01601,KALETRA,409
DB02546,ZOLINZA,135
DB02715,COMPOUND 18,6
DB13868,ADEFOVIR,520
DB07736,(2S)-4-(4-FLUOROBENZYL)-N-(2-SULFANYLETHYL)PIPERAZINE-2-CARBOXAMIDE,156
DB12781,BALAGLITAZONE,0
DB08069,"4-AMINO-5-(2-METHYLPHENYL)-2,4-DIHYDRO-3H-1,2,4-TRIAZOLE-3-THIONE",217
DB03345,BETA-MERCAPTOETHANOL,516
DB02587,COLFORSIN,121
DB03242,P-AMINOPHENYL-ALPHA-D-GALACTOPYRANOSIDE,331
DB02053,RIBOSE-5-PHOSPHATE,270
DB09063,ZYKADIA,515
DB03775,D-DETHIOBIOTIN,311
DB13061,MLN8054,580
DB06304,BIIB015,0
DB00799,AVAGE,0
DB00234,REBOXETINE,564
DB01652,4-HYDROXYBENZOYL COENZYME A,337
DB06927,[5-HYDROXY-2-(4-HYDROXYPHENYL)-1-BENZOFURAN-7-YL]ACETONITRILE,215
DB00618,DECLOMYCIN,0
DB03195,"PHOSPHORIC ACID MONO-[3-FLUORO-5-(5-METHYL-2,4-DIOXO-3,4-DIHYDRO-2H-PYRIMIDIN-1-YL)-TETRAHYRO-FURAN-2-YLMETHYL] ESTER",499
DB08331,"N-1H-IMIDAZOL-2-YL-N'-[4-(1H-IMIDAZOL-2-YLAMINO)PHENYL]BENZENE-1,4-DIAMINE",290
DB06217,BRINAVESS,0
DB02519,INDIRUBIN-5-SULPHONATE,291
DB07908,7-HYDROXY-4-METHYL-3-(2-HYDROXY-ETHYL)COUMARIN,528
DB05676,OTEZLA,570
DB03284,"2,6-ANHYDRO-3-DEOXY-D-ERYTHRO-HEX-2-ENONIC ACID",352
DB01481,1-TESTOSTERONE,473
DB00729,DIPHEMANIL METHYLSULFATE,198
DB04106,FOTEMUSTINE,561
DB00776,TRILEPTAL,577
DB02818,IODO-WILLARDIINE,244
DB13837,DOXEFAZEPAM,0
DB01054,NITRENDIPINE,0
DB00946,PHENPROCOUMON,528
DB09068,BRINTELLIX,0
DB08297,ORTHONITROPHENYL-BETA-D-FUCOPYRANOSIDE,331
DB11124,S2,0
DB07423,(2S)-3-[4-(ACETYLAMINO)PHENOXY]-2-HYDROXY-2-METHYL-N-[4-NITRO-3-(TRIFLUOROMETHYL)PHENYL]PROPANAMIDE,209
DB03685,URIDINE MONOPHOSPHATE,502
DB00764,DULERA,0
DB08098,"{[5-(5-NITRO-2-FURYL)-1,3,4-OXADIAZOL-2-YL]THIO}ACETIC ACID",465
DB00940,METHANTHELINE,0
DB04528,"2,4-DINITROPHENOL",479
DB04591,"N-{2,2-DIFLUORO-2-[(2R)-PIPERIDIN-2-YL]ETHYL}-2-[2-(1H-1,2,4-TRIAZOL-1-YL)BENZYL][1,3]OXAZOLO[4,5-C]PYRIDIN-4-AMINE",19
DB00651,JAY-PHYL,0
DB01721,ANALOGUE OF INDINAVIR DRUG,383
DB07990,"(RP,SP)-O-(2R)-(1-PHENOXYBUT-2-YL)-METHYLPHOSPHONIC ACID CHLORIDE",564
DB00720,BONEFOS,0
DB03262,"AL-6619, [2H-THIENO[3,2-E]-1,2-THIAZINE-6-SULFONAMIDE,2-(3-HYDROXYPHENYL)-3-(4-MORPHOLINYL)-, 1,1-DIOXIDE]",132
DB02660,FILAMINAST,560
DB08293,"(5E)-12-CHLORO-13,15-DIHYDROXY-4,7,8,9-TETRAHYDRO-2-BENZOXACYCLOTRIDECINE-1,10(3H,11H)-DIONE",296
DB02365,"1,10-PHENANTHROLINE",630
DB07899,(2S) N-ACETYL-L-ALANYL-ΑL-PHENYLALANYL-CHLOROETHYLKETONE,306
DB13478,MEPTAZINOL,0
DB00143,BSS PLUS,396
DB00487,PEFLOXACIN,459
DB01333,CEFRADINE,306
DB00061,ADAGEN,0
DB04495,RU81843,47
DB03005,"3,8-DIAMINO-6-PHENYL-5-[6-[1-[2-[(1,2,3,4-TETRAHYDRO-9-ACRIDINYL)AMINO]ETHYL]-1H-1,2,3-TRIAZOL-5-YL]HEXYL]-PHENANTHRIDINIUM",430
DB00956,HYCET,0
DB07847,6-CHLORO-N-{(3S)-1-[(1S)-1-METHYL-2-(4-MORPHOLINYL)-2-OXO ETHYL]-2-OXO-3-PYRROLIDINYL}-2-NAPHTHALENESULFONAMIDE,316
DB02255,GM6001,306
DB08505,METHYL 4-BROMO-N-[8-(HYDROXYAMINO)-8-OXOOCTANOYL]-L-PHENYLALANINATE,372
DB12702,VELUSETRAG,459
DB01011,METOPIRONE,0
DB04946,FANAPT,0
DB04386,"4,6-O-(1-CARBOXYETHYLIDENE)-BETA-D-GLUCOSE",630
DB03785,"(3R,5R)-7-((1R,2R,6S,8R,8AS)-2,6-DIMETHYL-8-{[(2R)-2-METHYLBUTANOYL]OXY}-1,2,6,7,8,8A-HEXAHYDRONAPHTHALEN-1-YL)-3,5-DIHYDROXYHEPTANOIC ACID",112
DB13465,CICLOBENDAZOLE,0
DB00880,DIURIL,0
DB09291,VARUBI,438
DB01099,ANCOBON,0
DB09031,IMPAVIDO,407
DB08428,3(S)-AMINO-4-PHENYL-BUTAN-2(S)-OL,248
DB03641,"2'-DEOXYURIDINE 5'-ALPHA,BETA-IMIDO-DIPHOSPHATE",574
DB11556,DETOMIDINE,0
DB08061,4-[3-(4-CHLOROPHENYL)-1H-PYRAZOL-5-YL]PIPERIDINE,19
DB08601,TRIBUTYLSTANNANYL,630
DB08594,TERT-BUTYL 2-CYANO-2-METHYLHYDRAZINECARBOXYLATE,514
DB07585,"5-(5-CHLORO-7H-PYRROLO[2,3-D]PYRIMIDIN-4-YL)-4,5,6,7-TETRAHYDRO-1H-IMIDAZO[4,5-C]PYRIDINE",630
DB01108,TRILOSTANE,0
DB00780,NARDIL,0
DB03710,N5-(1-IMINO-3-BUTENYL)-L-ORNITHINE,243
DB12881,INDOLE-3-CARBINOL,0
DB08466,"5-[2-(4-HYDROXYPHENYL)ETHYL]BENZENE-1,3-DIOL",13
DB00691,UNIVASC,0
DB01429,APRINDINE,0
DB00536,GUANIDINE,407
DB00322,FLOXURIDINE,574
DB00283,WAL HIST,160
DB01880,"3,4-DIHYDROXYCINNAMIC ACID",544
DB01195,TAMBOCOR,0
DB07820,"6-(3',5'-DIMETHYLBENZYL)-1-ETHOXYMETHYL-5-ISOPROPYLURACIL",144
DB13547,SULFATOLAMIDE,0
DB01178,CHLORMEZANONE,313
DB09035,OPDIVO,396
DB00728,ZEMURON,0
DB04915,IDRONOXIL,630
DB07938,"5-[[(2R)-2-CYCLOPROPYL-7,8-DIMETHOXY-CHROMAN-5-YL]METHYL]PYRIMIDINE-2,4-DIAMINE",532
DB07225,"N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-L-ISOLEUCYL-L-ISOLEUCINE",354
DB03459,SPARFOSIC ACID,428
DB00856,ANIVY,0
DB11098,NEO K,0
DB01725,"2-{2-HYDROXY-[1,1'-BIPHENYL]-3-YL}-1H-1,3-BENZODIAZOLE-5-CARBOXIMIDAMIDE",94
DB01330,CEFOTAN,119
DB02966,FLUORO-WILLARDIINE,244
DB02712,SORBINIL,622
DB07848,5-CHLORO-N-{(3S)-1-[(2S)-1-(4-MORPHOLINYL)-1-OXO-2-PROPANYL]-2-OXO-3-PYRROLIDINYL}-1H-INDOLE-2-SULFONAMIDE,316
DB11093,VP-CH-PNV,0
DB01563,ANALGESIC BALM,0
DB11486,CHLORAMINE-T,0
DB08730,3-FLUORO-5-MORPHOLIN-4-YL-N-[1-(2-PYRIDIN-4-YLETHYL)-1H-INDOL-6-YL]BENZAMIDE,66
DB01254,SPRYCEL,236
DB01264,PREZISTA,187
DB07390,"2-[3-(5-MERCAPTO-[1,3,4]THIADIAZOL-2-YL)-UREIDO]-N-METHYL-3-PHENYL-PROPIONAMIDE",184
DB07287,"2-(2,4-DICHLOROPHENOXY)-5-(PYRIDIN-2-YLMETHYL)PHENOL",251
DB03603,GLUCARIC ACID,348
DB02809,"BRODIMOPRIM-4,6-DICARBOXYLATE",560
DB11780,ALLICIN,0
DB01483,BARBITAL,0
DB11779,DANOPREVIR,449
DB06250,FLUASTERONE,0
DB04948,LOFEXIDINE,288
DB04768,PYRITHIAMINE PYROPHOSPHATE,585
DB03354,"2-(BETA-D-GLUCOPYRANOSYL)-5-METHYL-1,3,4-OXADIAZOLE",245
DB07186,"4-(4-METHYLPIPERAZIN-1-YL)-N-[5-(2-THIENYLACETYL)-1,5-DIHYDROPYRROLO[3,4-C]PYRAZOL-3-YL]BENZAMIDE",543
DB02418,"(R,R)-2,3-BUTANEDIOL",352
DB00457,PRAZOSIN,0
DB02210,"HEXANE-1,6-DIOL",337
DB07681,DODECANESULFONATE ION,5
DB11389,CLORSULON,0
DB13400,LINSIDOMINE,0
DB07655,"3-AMINO-3-BENZYL-[4.3.0]BICYCLO-1,6-DIAZANONAN-2-ONE",327
DB12923,GALLOPAMIL,0
DB03028,1H-BENOXIMIDAZOLE-2-CARBOXYLIC ACID,558
DB07162,4-(3-AMINO-1H-INDAZOL-5-YL)-N-TERT-BUTYLBENZENESULFONAMIDE,167
DB13334,MANNOSULFAN,0
DB03767,MORPHOLINE-4-CARBOXYLIC ACID [1S-(2-BENZYLOXY-1R-CYANO-ETHYLCARBAMOYL)-3-METHYL-BUTYL]AMIDE,394
DB06764,TYZINE,630
DB07213,"(5-{3-[5-(PIPERIDIN-1-YLMETHYL)-1H-INDOL-2-YL]-1H-INDAZOL-6-YL}-2H-1,2,3-TRIAZOL-4-YL)METHANOL",208
DB06176,ISTODAX,586
DB01624,ZUCLOPENTHIXOL,0
DB02192,PHENYLETHYL ALCOHOL,135
DB07024,"2-(3,4-DIHYDROXYPHENYL)-8-(1,1-DIOXIDOISOTHIAZOLIDIN-2-YL)-3-HYDROXY-6-METHYL-4H-CHROMEN-4-ONE",178
DB07051,"3,5-DIMETHYL-1-PHENYL-1H-PYRAZOLE-4-CARBOXYLIC ACID ETHYL ESTER",227
DB11606,OBIZUR,396
